cue_row_id,type,value,appear_time_ms,time_to_targ_ms,category
408,cue,3,700,1500,n
409,cue,0,700,1500,n
410,cue,3,350,1500,n
411,cue,2,700,1500,n
412,cue,1,350,1500,n
413,cue,0,350,1500,n
414,cue,1,700,1500,s
415,cue,2,700,1500,s
416,cue,0,350,1500,s
417,cue,2,350,1500,s
418,cue,1,700,1500,s
419,cue,0,350,1500,s
420,cue,1,700,1500,s
421,cue,3,700,1500,s
422,cue,0,350,1500,s
423,cue,3,700,1500,s
424,cue,2,350,1500,s
425,cue,3,350,1500,s
426,cue,1,700,1500,s
427,cue,2,700,1500,s
428,cue,0,350,1500,s
429,cue,2,350,1500,s
430,cue,1,700,1500,s
431,cue,0,350,1500,s
432,cue,1,700,1500,s
433,cue,3,700,1500,s
434,cue,0,350,1500,s
435,cue,3,700,1500,s
436,cue,2,350,1500,s
437,cue,3,350,1500,s
438,cue,1,700,1500,s
439,cue,2,700,1500,s
440,cue,0,350,1500,s
441,cue,2,350,1500,s
442,cue,1,700,1500,s
443,cue,0,350,1500,s
444,cue,1,700,1500,s
445,cue,3,700,1500,s
446,cue,0,350,1500,s
447,cue,3,700,1500,s
448,cue,2,350,1500,s
449,cue,3,350,1500,s
450,cue,1,700,1500,s
451,cue,2,700,1500,s
452,cue,0,350,1500,s
453,cue,2,350,1500,s
454,cue,1,700,1500,s
455,cue,0,350,1500,s
456,cue,1,700,1500,s
457,cue,3,700,1500,s
458,cue,0,350,1500,s
459,cue,3,700,1500,s
460,cue,2,350,1500,s
461,cue,3,350,1500,s
462,cue,1,700,1500,n
463,cue,2,700,1500,n
464,cue,3,350,1500,n
465,cue,1,350,1500,n
466,cue,3,700,1500,n
467,cue,2,350,1500,n
468,cue,1,700,1500,n
469,cue,0,700,1500,n
470,cue,2,350,1500,n
471,cue,0,700,1500,n
472,cue,3,350,1500,n
473,cue,0,350,1500,n
474,cue,1,700,1500,s
475,cue,2,700,1500,s
476,cue,0,350,1500,s
477,cue,2,350,1500,s
478,cue,1,700,1500,s
479,cue,0,350,1500,s
480,cue,1,700,1500,s
481,cue,3,700,1500,s
482,cue,0,350,1500,s
483,cue,3,700,1500,s
484,cue,2,350,1500,s
485,cue,3,350,1500,s
486,cue,1,700,1500,s
487,cue,2,700,1500,s
488,cue,0,350,1500,s
489,cue,2,350,1500,s
490,cue,1,700,1500,s
491,cue,0,350,1500,s
492,cue,1,700,1500,s
493,cue,3,700,1500,s
494,cue,0,350,1500,s
495,cue,3,700,1500,s
496,cue,2,350,1500,s
497,cue,3,350,1500,s
498,cue,1,700,1500,s
499,cue,2,700,1500,s
500,cue,0,350,1500,s
501,cue,2,350,1500,s
502,cue,1,700,1500,s
503,cue,0,350,1500,s
504,cue,1,700,1500,s
505,cue,3,700,1500,s
506,cue,0,350,1500,s
507,cue,3,700,1500,s
508,cue,2,350,1500,s
509,cue,3,350,1500,s
510,dialog,dialog3,2500,0,0
511,score,-1,0,0,0
512,cue,1,700,1500,n
513,cue,2,700,1500,n
514,cue,1,350,1500,n
515,cue,3,350,1500,n
516,cue,0,700,1500,n
517,cue,1,350,1500,n
518,cue,0,700,1500,n
519,cue,2,700,1500,n
520,cue,0,350,1500,n
521,cue,3,700,1500,n
522,cue,2,350,1500,n
523,cue,3,350,1500,n
524,cue,1,700,1500,s
525,cue,2,700,1500,s
526,cue,0,350,1500,s
527,cue,2,350,1500,s
528,cue,1,700,1500,s
529,cue,0,350,1500,s
530,cue,1,700,1500,s
531,cue,3,700,1500,s
532,cue,0,350,1500,s
533,cue,3,700,1500,s
534,cue,2,350,1500,s
535,cue,3,350,1500,s
536,cue,1,700,1500,s
537,cue,2,700,1500,s
538,cue,0,350,1500,s
539,cue,2,350,1500,s
540,cue,1,700,1500,s
541,cue,0,350,1500,s
542,cue,1,700,1500,s
543,cue,3,700,1500,s
544,cue,0,350,1500,s
545,cue,3,700,1500,s
546,cue,2,350,1500,s
547,cue,3,350,1500,s
548,cue,1,700,1500,s
549,cue,2,700,1500,s
550,cue,0,350,1500,s
551,cue,2,350,1500,s
552,cue,1,700,1500,s
553,cue,0,350,1500,s
554,cue,1,700,1500,s
555,cue,3,700,1500,s
556,cue,0,350,1500,s
557,cue,3,700,1500,s
558,cue,2,350,1500,s
559,cue,3,350,1500,s
560,cue,1,700,1500,s
561,cue,2,700,1500,s
562,cue,0,350,1500,s
563,cue,2,350,1500,s
564,cue,1,700,1500,s
565,cue,0,350,1500,s
566,cue,1,700,1500,s
567,cue,3,700,1500,s
568,cue,0,350,1500,s
569,cue,3,700,1500,s
570,cue,2,350,1500,s
571,cue,3,350,1500,s
572,cue,1,700,1500,s
573,cue,2,700,1500,s
574,cue,0,350,1500,s
575,cue,2,350,1500,s
576,cue,1,700,1500,s
577,cue,0,350,1500,s
578,cue,1,700,1500,s
579,cue,3,700,1500,s
580,cue,0,350,1500,s
581,cue,3,700,1500,s
582,cue,2,350,1500,s
583,cue,3,350,1500,s
584,cue,2,700,1500,n
585,cue,3,700,1500,n
586,cue,1,350,1500,n
587,cue,3,350,1500,n
588,cue,0,700,1500,n
589,cue,2,350,1500,n
590,cue,1,700,1500,n
591,cue,0,700,1500,n
592,cue,1,350,1500,n
593,cue,2,700,1500,n
594,cue,0,350,1500,n
595,cue,3,350,1500,n
596,cue,1,700,1500,s
597,cue,2,700,1500,s
598,cue,0,350,1500,s
599,cue,2,350,1500,s
600,cue,1,700,1500,s
601,cue,0,350,1500,s
602,cue,1,700,1500,s
603,cue,3,700,1500,s
604,cue,0,350,1500,s
605,cue,3,700,1500,s
606,cue,2,350,1500,s
607,cue,3,350,1500,s
608,cue,1,700,1500,s
609,cue,2,700,1500,s
610,cue,0,350,1500,s
611,cue,2,350,1500,s
612,cue,1,700,1500,s
613,cue,0,350,1500,s
614,cue,1,700,1500,s
615,cue,3,700,1500,s
616,cue,0,350,1500,s
617,cue,3,700,1500,s
618,cue,2,350,1500,s
619,cue,3,350,1500,s
620,cue,1,700,1500,s
621,cue,2,700,1500,s
622,cue,0,350,1500,s
623,cue,2,350,1500,s
624,cue,1,700,1500,s
625,cue,0,350,1500,s
626,cue,1,700,1500,s
627,cue,3,700,1500,s
628,cue,0,350,1500,s
629,cue,3,700,1500,s
630,cue,2,350,1500,s
631,cue,3,350,1500,s
632,cue,2,700,1500,n
633,cue,1,700,1500,n
634,cue,3,350,1500,n
635,cue,0,350,1500,n
636,cue,1,700,1500,n
637,cue,0,350,1500,n
638,cue,2,700,1500,n
639,cue,3,700,1500,n
640,cue,1,350,1500,n
641,cue,2,700,1500,n
642,cue,0,350,1500,n
643,cue,3,350,1500,n
644,cue,1,700,1500,s
645,cue,2,700,1500,s
646,cue,0,350,1500,s
647,cue,2,350,1500,s
648,cue,1,700,1500,s
649,cue,0,350,1500,s
650,cue,1,700,1500,s
651,cue,3,700,1500,s
652,cue,0,350,1500,s
653,cue,3,700,1500,s
654,cue,2,350,1500,s
655,cue,3,350,1500,s
656,cue,1,700,1500,s
657,cue,2,700,1500,s
658,cue,0,350,1500,s
659,cue,2,350,1500,s
660,cue,1,700,1500,s
661,cue,0,350,1500,s
662,cue,1,700,1500,s
663,cue,3,700,1500,s
664,cue,0,350,1500,s
665,cue,3,700,1500,s
666,cue,2,350,1500,s
667,cue,3,350,1500,s
668,cue,1,700,1500,s
669,cue,2,700,1500,s
670,cue,0,350,1500,s
671,cue,2,350,1500,s
672,cue,1,700,1500,s
673,cue,0,350,1500,s
674,cue,1,700,1500,s
675,cue,3,700,1500,s
676,cue,0,350,1500,s
677,cue,3,700,1500,s
678,cue,2,350,1500,s
679,cue,3,350,1500,s
680,cue,1,700,1500,s
681,cue,2,700,1500,s
682,cue,0,350,1500,s
683,cue,2,350,1500,s
684,cue,1,700,1500,s
685,cue,0,350,1500,s
686,cue,1,700,1500,s
687,cue,3,700,1500,s
688,cue,0,350,1500,s
689,cue,3,700,1500,s
690,cue,2,350,1500,s
691,cue,3,350,1500,s
692,cue,1,700,1500,s
693,cue,2,700,1500,s
694,cue,0,350,1500,s
695,cue,2,350,1500,s
696,cue,1,700,1500,s
697,cue,0,350,1500,s
698,cue,1,700,1500,s
699,cue,3,700,1500,s
700,cue,0,350,1500,s
701,cue,3,700,1500,s
702,cue,2,350,1500,s
703,cue,3,350,1500,s
704,cue,1,700,1500,s
705,cue,2,700,1500,s
706,cue,0,350,1500,s
707,cue,2,350,1500,s
708,cue,1,700,1500,s
709,cue,0,350,1500,s
710,cue,1,700,1500,s
711,cue,3,700,1500,s
712,cue,0,350,1500,s
713,cue,3,700,1500,s
714,cue,2,350,1500,s
715,cue,3,350,1500,s
716,cue,1,700,1500,s
717,cue,2,700,1500,s
718,cue,0,350,1500,s
719,cue,2,350,1500,s
720,cue,1,700,1500,s
721,cue,0,350,1500,s
722,cue,1,700,1500,s
723,cue,3,700,1500,s
724,cue,0,350,1500,s
725,cue,3,700,1500,s
726,cue,2,350,1500,s
727,cue,3,350,1500,s
728,cue,1,700,1500,n
729,cue,3,700,1500,n
730,cue,2,350,1500,n
731,cue,0,350,1500,n
732,cue,1,700,1500,n
733,cue,0,350,1500,n
734,cue,3,700,1500,n
735,cue,0,700,1500,n
736,cue,2,350,1500,n
737,cue,1,700,1500,n
738,cue,2,350,1500,n
739,cue,3,350,1500,n
740,cue,1,700,1500,s
741,cue,2,700,1500,s
742,cue,0,350,1500,s
743,cue,2,350,1500,s
744,cue,1,700,1500,s
745,cue,0,350,1500,s
746,cue,1,700,1500,s
747,cue,3,700,1500,s
748,cue,0,350,1500,s
749,cue,3,700,1500,s
750,cue,2,350,1500,s
751,cue,3,350,1500,s
752,cue,1,700,1500,s
753,cue,2,700,1500,s
754,cue,0,350,1500,s
755,cue,2,350,1500,s
756,cue,1,700,1500,s
757,cue,0,350,1500,s
758,cue,1,700,1500,s
759,cue,3,700,1500,s
760,cue,0,350,1500,s
761,cue,3,700,1500,s
762,cue,2,350,1500,s
763,cue,3,350,1500,s
764,cue,1,700,1500,s
765,cue,2,700,1500,s
766,cue,0,350,1500,s
767,cue,2,350,1500,s
768,cue,1,700,1500,s
769,cue,0,350,1500,s
770,cue,1,700,1500,s
771,cue,3,700,1500,s
772,cue,0,350,1500,s
773,cue,3,700,1500,s
774,cue,2,350,1500,s
775,cue,3,350,1500,s
776,cue,1,700,1500,n
777,cue,0,700,1500,n
778,cue,3,350,1500,n
779,cue,1,350,1500,n
780,cue,3,700,1500,n
781,cue,2,350,1500,n
782,cue,0,700,1500,n
783,cue,1,700,1500,n
784,cue,2,350,1500,n
785,cue,3,700,1500,n
786,cue,0,350,1500,n
787,cue,2,350,1500,n
788,cue,1,700,1500,s
789,cue,2,700,1500,s
790,cue,0,350,1500,s
791,cue,2,350,1500,s
792,cue,1,700,1500,s
793,cue,0,350,1500,s
794,cue,1,700,1500,s
795,cue,3,700,1500,s
796,cue,0,350,1500,s
797,cue,3,700,1500,s
798,cue,2,350,1500,s
799,cue,3,350,1500,s
800,cue,1,700,1500,s
801,cue,2,700,1500,s
802,cue,0,350,1500,s
803,cue,2,350,1500,s
804,cue,1,700,1500,s
805,cue,0,350,1500,s
806,cue,1,700,1500,s
807,cue,3,700,1500,s
808,cue,0,350,1500,s
809,cue,3,700,1500,s
810,cue,2,350,1500,s
811,cue,3,350,1500,s
812,cue,1,700,1500,s
813,cue,2,700,1500,s
814,cue,0,350,1500,s
815,cue,2,350,1500,s
816,cue,1,700,1500,s
817,cue,0,350,1500,s
818,cue,1,700,1500,s
819,cue,3,700,1500,s
820,cue,0,350,1500,s
821,cue,3,700,1500,s
822,cue,2,350,1500,s
823,cue,3,350,1500,s
824,cue,1,700,1500,s
825,cue,2,700,1500,s
826,cue,0,350,1500,s
827,cue,2,350,1500,s
828,cue,1,700,1500,s
829,cue,0,350,1500,s
830,cue,1,700,1500,s
831,cue,3,700,1500,s
832,cue,0,350,1500,s
833,cue,3,700,1500,s
834,cue,2,350,1500,s
835,cue,3,350,1500,s
836,cue,1,700,1500,s
837,cue,2,700,1500,s
838,cue,0,350,1500,s
839,cue,2,350,1500,s
840,cue,1,700,1500,s
841,cue,0,350,1500,s
842,cue,1,700,1500,s
843,cue,3,700,1500,s
844,cue,0,350,1500,s
845,cue,3,700,1500,s
846,cue,2,350,1500,s
847,cue,3,350,1500,s
848,cue,1,700,1500,s
849,cue,2,700,1500,s
850,cue,0,350,1500,s
851,cue,2,350,1500,s
852,cue,1,700,1500,s
853,cue,0,350,1500,s
854,cue,1,700,1500,s
855,cue,3,700,1500,s
856,cue,0,350,1500,s
857,cue,3,700,1500,s
858,cue,2,350,1500,s
859,cue,3,350,1500,s
860,cue,1,700,1500,n
861,cue,2,700,1500,n
862,cue,3,350,1500,n
863,cue,2,350,1500,n
864,cue,0,700,1500,n
865,cue,3,350,1500,n
866,cue,1,700,1500,n
867,cue,3,700,1500,n
868,cue,0,350,1500,n
869,cue,2,700,1500,n
870,cue,1,350,1500,n
871,cue,0,350,1500,n
872,cue,1,700,1500,s
873,cue,2,700,1500,s
874,cue,0,350,1500,s
875,cue,2,350,1500,s
876,cue,1,700,1500,s
877,cue,0,350,1500,s
878,cue,1,700,1500,s
879,cue,3,700,1500,s
880,cue,0,350,1500,s
881,cue,3,700,1500,s
882,cue,2,350,1500,s
883,cue,3,350,1500,s
884,cue,1,700,1500,s
885,cue,2,700,1500,s
886,cue,0,350,1500,s
887,cue,2,350,1500,s
888,cue,1,700,1500,s
889,cue,0,350,1500,s
890,cue,1,700,1500,s
891,cue,3,700,1500,s
892,cue,0,350,1500,s
893,cue,3,700,1500,s
894,cue,2,350,1500,s
895,cue,3,350,1500,s
896,cue,1,700,1500,s
897,cue,2,700,1500,s
898,cue,0,350,1500,s
899,cue,2,350,1500,s
900,cue,1,700,1500,s
901,cue,0,350,1500,s
902,cue,1,700,1500,s
903,cue,3,700,1500,s
904,cue,0,350,1500,s
905,cue,3,700,1500,s
906,cue,2,350,1500,s
907,cue,3,350,1500,s
908,cue,0,700,1500,n
909,cue,3,700,1500,n
910,cue,1,350,1500,n
911,cue,3,350,1500,n
912,cue,0,700,1500,n
913,cue,1,350,1500,n
914,cue,0,700,1500,n
915,cue,2,700,1500,n
916,cue,1,350,1500,n
917,cue,2,700,1500,n
918,cue,3,350,1500,n
919,cue,2,350,1500,n
920,cue,1,700,1500,s
921,cue,2,700,1500,s
922,cue,0,350,1500,s
923,cue,2,350,1500,s
924,cue,1,700,1500,s
925,cue,0,350,1500,s
926,cue,1,700,1500,s
927,cue,3,700,1500,s
928,cue,0,350,1500,s
929,cue,3,700,1500,s
930,cue,2,350,1500,s
931,cue,3,350,1500,s
932,cue,1,700,1500,s
933,cue,2,700,1500,s
934,cue,0,350,1500,s
935,cue,2,350,1500,s
936,cue,1,700,1500,s
937,cue,0,350,1500,s
938,cue,1,700,1500,s
939,cue,3,700,1500,s
940,cue,0,350,1500,s
941,cue,3,700,1500,s
942,cue,2,350,1500,s
943,cue,3,350,1500,s
944,cue,2,700,1500,n
945,cue,3,700,1500,n
946,cue,1,350,1500,n
947,cue,0,350,1500,n
948,cue,1,700,1500,n
949,cue,2,350,1500,n
950,cue,1,700,1500,n
951,cue,3,700,1500,n
952,cue,2,350,1500,n
953,cue,0,700,1500,n
954,cue,3,350,1500,n
955,cue,0,350,1500,n
956,cue,1,700,1500,s
957,cue,2,700,1500,s
958,cue,0,350,1500,s
959,cue,2,350,1500,s
960,cue,1,700,1500,s
961,cue,0,350,1500,s
962,cue,1,700,1500,s
963,cue,3,700,1500,s
964,cue,0,350,1500,s
965,cue,3,700,1500,s
966,cue,2,350,1500,s
967,cue,3,350,1500,s
968,cue,1,700,1500,s
969,cue,2,700,1500,s
970,cue,0,350,1500,s
971,cue,2,350,1500,s
972,cue,1,700,1500,s
973,cue,0,350,1500,s
974,cue,1,700,1500,s
975,cue,3,700,1500,s
976,cue,0,350,1500,s
977,cue,3,700,1500,s
978,cue,2,350,1500,s
979,cue,3,350,1500,s
980,cue,1,700,1500,s
981,cue,2,700,1500,s
982,cue,0,350,1500,s
983,cue,2,350,1500,s
984,cue,1,700,1500,s
985,cue,0,350,1500,s
986,cue,1,700,1500,s
987,cue,3,700,1500,s
988,cue,0,350,1500,s
989,cue,3,700,1500,s
990,cue,2,350,1500,s
991,cue,3,350,1500,s
992,dialog,dialog3,2500,0,0
