cue_row_id,type,value,appear_time_ms,time_to_targ_ms,category
388,off,1,350,1500,noise
389,off,0,700,1500,noise
390,off,1,700,1500,sequence
391,off,3,350,1500,sequence
392,off,0,700,1500,sequence
393,off,2,350,1500,sequence
394,off,0,350,1500,sequence
395,off,1,700,1500,sequence
396,off,0,350,1500,sequence
397,off,3,350,1500,sequence
398,off,2,700,1500,sequence
399,off,1,700,1500,sequence
400,off,2,350,1500,sequence
401,off,3,700,1500,sequence
402,off,1,700,1500,sequence
403,off,3,350,1500,sequence
404,off,0,700,1500,sequence
405,off,2,350,1500,sequence
406,off,0,350,1500,sequence
407,off,1,700,1500,sequence
408,off,0,350,1500,sequence
409,off,3,350,1500,sequence
410,off,2,700,1500,sequence
411,off,1,700,1500,sequence
412,off,2,350,1500,sequence
413,off,3,700,1500,sequence
414,off,1,700,1500,sequence
415,off,3,350,1500,sequence
416,off,0,700,1500,sequence
417,off,2,350,1500,sequence
418,off,0,350,1500,sequence
419,off,1,700,1500,sequence
420,off,0,350,1500,sequence
421,off,3,350,1500,sequence
422,off,2,700,1500,sequence
423,off,1,700,1500,sequence
424,off,2,350,1500,sequence
425,off,3,700,1500,sequence
426,off,2,700,1500,noise
427,off,3,350,1500,noise
428,off,1,700,1500,noise
429,off,3,350,1500,noise
430,off,0,350,1500,noise
431,off,2,700,1500,noise
432,off,1,350,1500,noise
433,off,2,350,1500,noise
434,off,0,700,1500,noise
435,off,1,700,1500,noise
436,off,0,350,1500,noise
437,off,3,700,1500,noise
438,off,1,700,1500,sequence
439,off,3,350,1500,sequence
440,off,0,700,1500,sequence
441,off,2,350,1500,sequence
442,off,0,350,1500,sequence
443,off,1,700,1500,sequence
444,off,0,350,1500,sequence
445,off,3,350,1500,sequence
446,off,2,700,1500,sequence
447,off,1,700,1500,sequence
448,off,2,350,1500,sequence
449,off,3,700,1500,sequence
450,off,1,700,1500,sequence
451,off,3,350,1500,sequence
452,off,0,700,1500,sequence
453,off,2,350,1500,sequence
454,off,0,350,1500,sequence
455,off,1,700,1500,sequence
456,off,0,350,1500,sequence
457,off,3,350,1500,sequence
458,off,2,700,1500,sequence
459,off,1,700,1500,sequence
460,off,2,350,1500,sequence
461,off,3,700,1500,sequence
462,off,1,700,1500,sequence
463,off,3,350,1500,sequence
464,off,0,700,1500,sequence
465,off,2,350,1500,sequence
466,off,0,350,1500,sequence
467,off,1,700,1500,sequence
468,off,0,350,1500,sequence
469,off,3,350,1500,sequence
470,off,2,700,1500,sequence
471,off,1,700,1500,sequence
472,off,2,350,1500,sequence
473,off,3,700,1500,sequence
474,off,1,700,1500,sequence
475,off,3,350,1500,sequence
476,off,0,700,1500,sequence
477,off,2,350,1500,sequence
478,off,0,350,1500,sequence
479,off,1,700,1500,sequence
480,off,0,350,1500,sequence
481,off,3,350,1500,sequence
482,off,2,700,1500,sequence
483,off,1,700,1500,sequence
484,off,2,350,1500,sequence
485,off,3,700,1500,sequence
486,off,1,700,1500,sequence
487,off,3,350,1500,sequence
488,off,0,700,1500,sequence
489,off,2,350,1500,sequence
490,off,0,350,1500,sequence
491,off,1,700,1500,sequence
492,off,0,350,1500,sequence
493,off,3,350,1500,sequence
494,off,2,700,1500,sequence
495,off,1,700,1500,sequence
496,off,2,350,1500,sequence
497,off,3,700,1500,sequence
498,off,1,700,1500,noise
499,off,3,350,1500,noise
500,off,2,700,1500,noise
501,off,1,350,1500,noise
502,off,0,350,1500,noise
503,off,2,700,1500,noise
504,off,0,350,1500,noise
505,off,1,350,1500,noise
506,off,2,700,1500,noise
507,off,3,700,1500,noise
508,off,0,350,1500,noise
509,off,3,700,1500,noise
510,dialog,dialog3,2500,0,0
511,score,-1,0,0,0
512,off,2,700,1500,noise
513,off,1,350,1500,noise
514,off,3,700,1500,noise
515,off,2,350,1500,noise
516,off,3,350,1500,noise
517,off,0,700,1500,noise
518,off,1,350,1500,noise
519,off,2,350,1500,noise
520,off,0,700,1500,noise
521,off,3,700,1500,noise
522,off,1,350,1500,noise
523,off,0,700,1500,noise
524,off,1,700,1500,sequence
525,off,3,350,1500,sequence
526,off,0,700,1500,sequence
527,off,2,350,1500,sequence
528,off,0,350,1500,sequence
529,off,1,700,1500,sequence
530,off,0,350,1500,sequence
531,off,3,350,1500,sequence
532,off,2,700,1500,sequence
533,off,1,700,1500,sequence
534,off,2,350,1500,sequence
535,off,3,700,1500,sequence
536,off,1,700,1500,sequence
537,off,3,350,1500,sequence
538,off,0,700,1500,sequence
539,off,2,350,1500,sequence
540,off,0,350,1500,sequence
541,off,1,700,1500,sequence
542,off,0,350,1500,sequence
543,off,3,350,1500,sequence
544,off,2,700,1500,sequence
545,off,1,700,1500,sequence
546,off,2,350,1500,sequence
547,off,3,700,1500,sequence
548,off,1,700,1500,sequence
549,off,3,350,1500,sequence
550,off,0,700,1500,sequence
551,off,2,350,1500,sequence
552,off,0,350,1500,sequence
553,off,1,700,1500,sequence
554,off,0,350,1500,sequence
555,off,3,350,1500,sequence
556,off,2,700,1500,sequence
557,off,1,700,1500,sequence
558,off,2,350,1500,sequence
559,off,3,700,1500,sequence
560,off,1,700,1500,sequence
561,off,3,350,1500,sequence
562,off,0,700,1500,sequence
563,off,2,350,1500,sequence
564,off,0,350,1500,sequence
565,off,1,700,1500,sequence
566,off,0,350,1500,sequence
567,off,3,350,1500,sequence
568,off,2,700,1500,sequence
569,off,1,700,1500,sequence
570,off,2,350,1500,sequence
571,off,3,700,1500,sequence
572,off,1,700,1500,sequence
573,off,3,350,1500,sequence
574,off,0,700,1500,sequence
575,off,2,350,1500,sequence
576,off,0,350,1500,sequence
577,off,1,700,1500,sequence
578,off,0,350,1500,sequence
579,off,3,350,1500,sequence
580,off,2,700,1500,sequence
581,off,1,700,1500,sequence
582,off,2,350,1500,sequence
583,off,3,700,1500,sequence
584,off,1,700,1500,sequence
585,off,3,350,1500,sequence
586,off,0,700,1500,sequence
587,off,2,350,1500,sequence
588,off,0,350,1500,sequence
589,off,1,700,1500,sequence
590,off,0,350,1500,sequence
591,off,3,350,1500,sequence
592,off,2,700,1500,sequence
593,off,1,700,1500,sequence
594,off,2,350,1500,sequence
595,off,3,700,1500,sequence
596,off,1,700,1500,sequence
597,off,3,350,1500,sequence
598,off,0,700,1500,sequence
599,off,2,350,1500,sequence
600,off,0,350,1500,sequence
601,off,1,700,1500,sequence
602,off,0,350,1500,sequence
603,off,3,350,1500,sequence
604,off,2,700,1500,sequence
605,off,1,700,1500,sequence
606,off,2,350,1500,sequence
607,off,3,700,1500,sequence
608,off,1,700,1500,sequence
609,off,3,350,1500,sequence
610,off,0,700,1500,sequence
611,off,2,350,1500,sequence
612,off,0,350,1500,sequence
613,off,1,700,1500,sequence
614,off,0,350,1500,sequence
615,off,3,350,1500,sequence
616,off,2,700,1500,sequence
617,off,1,700,1500,sequence
618,off,2,350,1500,sequence
619,off,3,700,1500,sequence
620,off,1,700,1500,noise
621,off,2,350,1500,noise
622,off,1,700,1500,noise
623,off,0,350,1500,noise
624,off,3,350,1500,noise
625,off,0,700,1500,noise
626,off,1,350,1500,noise
627,off,3,350,1500,noise
628,off,2,700,1500,noise
629,off,0,700,1500,noise
630,off,2,350,1500,noise
631,off,3,700,1500,noise
632,off,1,700,1500,sequence
633,off,3,350,1500,sequence
634,off,0,700,1500,sequence
635,off,2,350,1500,sequence
636,off,0,350,1500,sequence
637,off,1,700,1500,sequence
638,off,0,350,1500,sequence
639,off,3,350,1500,sequence
640,off,2,700,1500,sequence
641,off,1,700,1500,sequence
642,off,2,350,1500,sequence
643,off,3,700,1500,sequence
644,off,0,700,1500,noise
645,off,3,350,1500,noise
646,off,1,700,1500,noise
647,off,0,350,1500,noise
648,off,1,350,1500,noise
649,off,3,700,1500,noise
650,off,2,350,1500,noise
651,off,0,350,1500,noise
652,off,2,700,1500,noise
653,off,1,700,1500,noise
654,off,2,350,1500,noise
655,off,3,700,1500,noise
656,off,1,700,1500,sequence
657,off,3,350,1500,sequence
658,off,0,700,1500,sequence
659,off,2,350,1500,sequence
660,off,0,350,1500,sequence
661,off,1,700,1500,sequence
662,off,0,350,1500,sequence
663,off,3,350,1500,sequence
664,off,2,700,1500,sequence
665,off,1,700,1500,sequence
666,off,2,350,1500,sequence
667,off,3,700,1500,sequence
668,off,1,700,1500,sequence
669,off,3,350,1500,sequence
670,off,0,700,1500,sequence
671,off,2,350,1500,sequence
672,off,0,350,1500,sequence
673,off,1,700,1500,sequence
674,off,0,350,1500,sequence
675,off,3,350,1500,sequence
676,off,2,700,1500,sequence
677,off,1,700,1500,sequence
678,off,2,350,1500,sequence
679,off,3,700,1500,sequence
680,off,1,700,1500,sequence
681,off,3,350,1500,sequence
682,off,0,700,1500,sequence
683,off,2,350,1500,sequence
684,off,0,350,1500,sequence
685,off,1,700,1500,sequence
686,off,0,350,1500,sequence
687,off,3,350,1500,sequence
688,off,2,700,1500,sequence
689,off,1,700,1500,sequence
690,off,2,350,1500,sequence
691,off,3,700,1500,sequence
692,off,1,700,1500,sequence
693,off,3,350,1500,sequence
694,off,0,700,1500,sequence
695,off,2,350,1500,sequence
696,off,0,350,1500,sequence
697,off,1,700,1500,sequence
698,off,0,350,1500,sequence
699,off,3,350,1500,sequence
700,off,2,700,1500,sequence
701,off,1,700,1500,sequence
702,off,2,350,1500,sequence
703,off,3,700,1500,sequence
704,off,1,700,1500,sequence
705,off,3,350,1500,sequence
706,off,0,700,1500,sequence
707,off,2,350,1500,sequence
708,off,0,350,1500,sequence
709,off,1,700,1500,sequence
710,off,0,350,1500,sequence
711,off,3,350,1500,sequence
712,off,2,700,1500,sequence
713,off,1,700,1500,sequence
714,off,2,350,1500,sequence
715,off,3,700,1500,sequence
716,off,1,700,1500,sequence
717,off,3,350,1500,sequence
718,off,0,700,1500,sequence
719,off,2,350,1500,sequence
720,off,0,350,1500,sequence
721,off,1,700,1500,sequence
722,off,0,350,1500,sequence
723,off,3,350,1500,sequence
724,off,2,700,1500,sequence
725,off,1,700,1500,sequence
726,off,2,350,1500,sequence
727,off,3,700,1500,sequence
728,off,1,700,1500,sequence
729,off,3,350,1500,sequence
730,off,0,700,1500,sequence
731,off,2,350,1500,sequence
732,off,0,350,1500,sequence
733,off,1,700,1500,sequence
734,off,0,350,1500,sequence
735,off,3,350,1500,sequence
736,off,2,700,1500,sequence
737,off,1,700,1500,sequence
738,off,2,350,1500,sequence
739,off,3,700,1500,sequence
740,off,1,700,1500,noise
741,off,0,350,1500,noise
742,off,3,700,1500,noise
743,off,2,350,1500,noise
744,off,0,350,1500,noise
745,off,2,700,1500,noise
746,off,3,350,1500,noise
747,off,1,350,1500,noise
748,off,2,700,1500,noise
749,off,1,700,1500,noise
750,off,3,350,1500,noise
751,off,0,700,1500,noise
752,off,1,700,1500,sequence
753,off,3,350,1500,sequence
754,off,0,700,1500,sequence
755,off,2,350,1500,sequence
756,off,0,350,1500,sequence
757,off,1,700,1500,sequence
758,off,0,350,1500,sequence
759,off,3,350,1500,sequence
760,off,2,700,1500,sequence
761,off,1,700,1500,sequence
762,off,2,350,1500,sequence
763,off,3,700,1500,sequence
764,off,1,700,1500,sequence
765,off,3,350,1500,sequence
766,off,0,700,1500,sequence
767,off,2,350,1500,sequence
768,off,0,350,1500,sequence
769,off,1,700,1500,sequence
770,off,0,350,1500,sequence
771,off,3,350,1500,sequence
772,off,2,700,1500,sequence
773,off,1,700,1500,sequence
774,off,2,350,1500,sequence
775,off,3,700,1500,sequence
776,off,2,700,1500,noise
777,off,0,350,1500,noise
778,off,1,700,1500,noise
779,off,3,350,1500,noise
780,off,0,350,1500,noise
781,off,2,700,1500,noise
782,off,1,350,1500,noise
783,off,0,350,1500,noise
784,off,3,700,1500,noise
785,off,1,700,1500,noise
786,off,2,350,1500,noise
787,off,3,700,1500,noise
788,off,1,700,1500,sequence
789,off,3,350,1500,sequence
790,off,0,700,1500,sequence
791,off,2,350,1500,sequence
792,off,0,350,1500,sequence
793,off,1,700,1500,sequence
794,off,0,350,1500,sequence
795,off,3,350,1500,sequence
796,off,2,700,1500,sequence
797,off,1,700,1500,sequence
798,off,2,350,1500,sequence
799,off,3,700,1500,sequence
800,off,1,700,1500,sequence
801,off,3,350,1500,sequence
802,off,0,700,1500,sequence
803,off,2,350,1500,sequence
804,off,0,350,1500,sequence
805,off,1,700,1500,sequence
806,off,0,350,1500,sequence
807,off,3,350,1500,sequence
808,off,2,700,1500,sequence
809,off,1,700,1500,sequence
810,off,2,350,1500,sequence
811,off,3,700,1500,sequence
812,off,1,700,1500,sequence
813,off,3,350,1500,sequence
814,off,0,700,1500,sequence
815,off,2,350,1500,sequence
816,off,0,350,1500,sequence
817,off,1,700,1500,sequence
818,off,0,350,1500,sequence
819,off,3,350,1500,sequence
820,off,2,700,1500,sequence
821,off,1,700,1500,sequence
822,off,2,350,1500,sequence
823,off,3,700,1500,sequence
824,off,1,700,1500,sequence
825,off,3,350,1500,sequence
826,off,0,700,1500,sequence
827,off,2,350,1500,sequence
828,off,0,350,1500,sequence
829,off,1,700,1500,sequence
830,off,0,350,1500,sequence
831,off,3,350,1500,sequence
832,off,2,700,1500,sequence
833,off,1,700,1500,sequence
834,off,2,350,1500,sequence
835,off,3,700,1500,sequence
836,off,1,700,1500,sequence
837,off,3,350,1500,sequence
838,off,0,700,1500,sequence
839,off,2,350,1500,sequence
840,off,0,350,1500,sequence
841,off,1,700,1500,sequence
842,off,0,350,1500,sequence
843,off,3,350,1500,sequence
844,off,2,700,1500,sequence
845,off,1,700,1500,sequence
846,off,2,350,1500,sequence
847,off,3,700,1500,sequence
848,off,0,700,1500,noise
849,off,2,350,1500,noise
850,off,1,700,1500,noise
851,off,2,350,1500,noise
852,off,3,350,1500,noise
853,off,1,700,1500,noise
854,off,0,350,1500,noise
855,off,1,350,1500,noise
856,off,3,700,1500,noise
857,off,2,700,1500,noise
858,off,0,350,1500,noise
859,off,3,700,1500,noise
860,off,1,700,1500,sequence
861,off,3,350,1500,sequence
862,off,0,700,1500,sequence
863,off,2,350,1500,sequence
864,off,0,350,1500,sequence
865,off,1,700,1500,sequence
866,off,0,350,1500,sequence
867,off,3,350,1500,sequence
868,off,2,700,1500,sequence
869,off,1,700,1500,sequence
870,off,2,350,1500,sequence
871,off,3,700,1500,sequence
872,off,1,700,1500,sequence
873,off,3,350,1500,sequence
874,off,0,700,1500,sequence
875,off,2,350,1500,sequence
876,off,0,350,1500,sequence
877,off,1,700,1500,sequence
878,off,0,350,1500,sequence
879,off,3,350,1500,sequence
880,off,2,700,1500,sequence
881,off,1,700,1500,sequence
882,off,2,350,1500,sequence
883,off,3,700,1500,sequence
884,off,1,700,1500,sequence
885,off,3,350,1500,sequence
886,off,0,700,1500,sequence
887,off,2,350,1500,sequence
888,off,0,350,1500,sequence
889,off,1,700,1500,sequence
890,off,0,350,1500,sequence
891,off,3,350,1500,sequence
892,off,2,700,1500,sequence
893,off,1,700,1500,sequence
894,off,2,350,1500,sequence
895,off,3,700,1500,sequence
896,off,1,700,1500,sequence
897,off,3,350,1500,sequence
898,off,0,700,1500,sequence
899,off,2,350,1500,sequence
900,off,0,350,1500,sequence
901,off,1,700,1500,sequence
902,off,0,350,1500,sequence
903,off,3,350,1500,sequence
904,off,2,700,1500,sequence
905,off,1,700,1500,sequence
906,off,2,350,1500,sequence
907,off,3,700,1500,sequence
908,off,1,700,1500,sequence
909,off,3,350,1500,sequence
910,off,0,700,1500,sequence
911,off,2,350,1500,sequence
912,off,0,350,1500,sequence
913,off,1,700,1500,sequence
914,off,0,350,1500,sequence
915,off,3,350,1500,sequence
916,off,2,700,1500,sequence
917,off,1,700,1500,sequence
918,off,2,350,1500,sequence
919,off,3,700,1500,sequence
920,off,1,700,1500,noise
921,off,2,350,1500,noise
922,off,3,700,1500,noise
923,off,2,350,1500,noise
924,off,0,350,1500,noise
925,off,3,700,1500,noise
926,off,1,350,1500,noise
927,off,0,350,1500,noise
928,off,1,700,1500,noise
929,off,3,700,1500,noise
930,off,0,350,1500,noise
931,off,2,700,1500,noise
932,off,1,700,1500,noise
933,off,0,350,1500,noise
934,off,3,700,1500,noise
935,off,2,350,1500,noise
936,off,0,350,1500,noise
937,off,2,700,1500,noise
938,off,1,350,1500,noise
939,off,2,350,1500,noise
940,off,3,700,1500,noise
941,off,1,700,1500,noise
